Fecha y Hora,Estado,Valor de Predicci�n
2024-09-30 03:01:41,Estable,0.378641
2024-09-30 03:01:41,Estable,0.23569095
2024-09-30 03:01:41,Estable,0.20515619
2024-09-30 03:01:41,Inestable,0.5921624
2024-09-30 03:01:41,Inestable,0.69619066
2024-09-30 03:01:41,Inestable,0.6803411
2024-09-30 03:01:41,Inestable,0.6467786
2024-09-30 03:01:41,Inestable,0.64501077
2024-09-30 03:01:41,Inestable,0.64724606
2024-09-30 03:01:41,Inestable,0.64904225
2024-09-30 03:01:41,Inestable,0.65390027
2024-09-30 03:01:41,Inestable,0.6403254
2024-09-30 03:01:41,Inestable,0.63970405
2024-09-30 03:01:41,Inestable,0.6317136
2024-09-30 03:01:41,Inestable,0.63486576
2024-09-30 03:01:41,Inestable,0.6328106
2024-09-30 03:01:41,Inestable,0.6286164
2024-09-30 03:01:42,Inestable,0.62907445
2024-09-30 03:01:42,Inestable,0.63012505
2024-09-30 03:01:42,Inestable,0.63390195
2024-09-30 03:01:42,Inestable,0.6193783
2024-09-30 03:01:42,Inestable,0.6228304
2024-09-30 03:01:42,Inestable,0.6163914
2024-09-30 03:01:42,Inestable,0.6127075
2024-09-30 03:01:42,Inestable,0.5723123
2024-09-30 03:01:42,Inestable,0.5980726
2024-09-30 03:01:42,Inestable,0.5527166
2024-09-30 03:01:42,Inestable,0.5765431
2024-09-30 03:01:42,Inestable,0.5337376
2024-09-30 03:01:42,Inestable,0.5496813
2024-09-30 03:01:42,Inestable,0.50000775
2024-09-30 03:01:42,Estable,0.4925464
2024-09-30 03:01:42,Inestable,0.50632
2024-09-30 03:01:42,Estable,0.4391957
2024-09-30 03:01:43,Inestable,0.51542217
2024-09-30 03:01:43,Estable,0.45235676
2024-09-30 03:01:43,Estable,0.4862222
2024-09-30 03:01:43,Estable,0.4460568
2024-09-30 03:01:43,Estable,0.4893573
2024-09-30 03:01:43,Estable,0.46253872
2024-09-30 03:01:43,Estable,0.49920213
2024-09-30 03:01:43,Estable,0.4216528
2024-09-30 03:01:43,Estable,0.46660674
2024-09-30 03:01:43,Estable,0.4286857
2024-09-30 03:01:43,Estable,0.4859423
2024-09-30 03:01:43,Estable,0.43048385
2024-09-30 03:01:43,Estable,0.47358605
2024-09-30 03:01:43,Estable,0.4173527
2024-09-30 03:01:43,Estable,0.46287838
2024-09-30 03:01:43,Estable,0.45242405
2024-09-30 03:01:43,Estable,0.4696881
2024-09-30 03:01:43,Estable,0.46581492
2024-09-30 03:01:44,Estable,0.4540681
2024-09-30 03:01:44,Estable,0.4721006
2024-09-30 03:01:44,Estable,0.4440048
2024-09-30 03:01:44,Estable,0.48607117
2024-09-30 03:01:44,Estable,0.44721282
2024-09-30 03:01:44,Inestable,0.50677407
2024-09-30 03:01:44,Estable,0.44028696
2024-09-30 03:01:44,Inestable,0.53853256
2024-09-30 03:01:44,Inestable,0.5028831
2024-09-30 03:01:44,Inestable,0.5397622
2024-09-30 03:01:44,Inestable,0.54432845
2024-09-30 03:01:44,Inestable,0.5861007
2024-09-30 03:01:44,Inestable,0.5834402
2024-09-30 03:01:44,Inestable,0.607957
2024-09-30 03:01:44,Inestable,0.5815202
2024-09-30 03:01:44,Inestable,0.60780597
2024-09-30 03:01:44,Inestable,0.608803
2024-09-30 03:01:44,Inestable,0.5849582
2024-09-30 03:01:44,Inestable,0.59656346
2024-09-30 03:01:45,Inestable,0.5614358
2024-09-30 03:01:45,Inestable,0.57831514
2024-09-30 03:01:45,Inestable,0.575248
2024-09-30 03:01:45,Inestable,0.590614
2024-09-30 03:01:45,Inestable,0.58535856
2024-09-30 03:01:45,Inestable,0.60564786
2024-09-30 03:01:45,Inestable,0.62913585
2024-09-30 03:01:45,Inestable,0.6116467
2024-09-30 03:01:45,Inestable,0.6379085
2024-09-30 03:01:45,Inestable,0.5886896
2024-09-30 03:01:45,Inestable,0.63608646
2024-09-30 03:01:45,Inestable,0.63160264
2024-09-30 03:01:45,Inestable,0.64205045
2024-09-30 03:01:45,Inestable,0.63818383
2024-09-30 03:01:45,Inestable,0.6349305
2024-09-30 03:01:45,Inestable,0.6155345
2024-09-30 03:01:45,Inestable,0.6234863
2024-09-30 03:01:45,Inestable,0.60187733
2024-09-30 03:01:45,Inestable,0.6128279
2024-09-30 03:01:46,Inestable,0.605128
2024-09-30 03:01:46,Inestable,0.60601914
2024-09-30 03:01:46,Inestable,0.60468537
2024-09-30 03:01:46,Inestable,0.62997687
2024-09-30 03:01:46,Inestable,0.6171886
2024-09-30 03:01:46,Inestable,0.64529824
2024-09-30 03:01:46,Inestable,0.62924016
2024-09-30 03:01:46,Inestable,0.6337964
2024-09-30 03:01:46,Inestable,0.63542557
2024-09-30 03:01:46,Inestable,0.6389915
2024-09-30 03:01:46,Inestable,0.64222467
2024-09-30 03:01:46,Inestable,0.65165585
2024-09-30 03:01:46,Inestable,0.6459078
2024-09-30 03:01:46,Inestable,0.64456505
2024-09-30 03:01:46,Inestable,0.64662546
2024-09-30 03:01:46,Inestable,0.6548412
2024-09-30 03:01:46,Inestable,0.6452593
2024-09-30 03:01:46,Inestable,0.64902234
2024-09-30 03:01:47,Inestable,0.64469194
2024-09-30 03:01:47,Inestable,0.65065265
2024-09-30 03:01:47,Inestable,0.655144
2024-09-30 03:01:47,Inestable,0.6465661
2024-09-30 03:01:47,Inestable,0.6464106
2024-09-30 03:01:47,Inestable,0.6644285
2024-09-30 03:01:47,Inestable,0.6464361
2024-09-30 03:01:47,Inestable,0.6567273
2024-09-30 03:01:47,Inestable,0.650834
2024-09-30 03:01:47,Inestable,0.66153955
2024-09-30 03:01:47,Inestable,0.648287
2024-09-30 03:01:47,Inestable,0.654989
2024-09-30 03:01:47,Inestable,0.65420413
2024-09-30 03:01:47,Inestable,0.6520177
2024-09-30 03:01:47,Inestable,0.64451754
2024-09-30 03:01:48,Inestable,0.641829
2024-09-30 03:01:48,Inestable,0.6221174
2024-09-30 03:01:48,Inestable,0.6384522
2024-09-30 03:01:48,Inestable,0.63519955
2024-09-30 03:01:49,Inestable,0.6352006
2024-09-30 03:01:49,Inestable,0.6344818
2024-09-30 03:01:49,Inestable,0.6315588
2024-09-30 03:01:49,Inestable,0.62830734
2024-09-30 03:01:49,Inestable,0.6249328
2024-09-30 03:01:49,Inestable,0.62132597
2024-09-30 03:01:49,Inestable,0.627548
2024-09-30 03:01:49,Inestable,0.6367166
2024-09-30 03:01:49,Inestable,0.64114225
2024-09-30 03:01:49,Inestable,0.64452267
2024-09-30 03:01:49,Inestable,0.6187192
2024-09-30 03:01:49,Inestable,0.60849833
2024-09-30 03:01:49,Inestable,0.59507644
2024-09-30 03:01:49,Inestable,0.5950453
2024-09-30 03:01:49,Inestable,0.5966649
2024-09-30 03:01:49,Inestable,0.5981827
2024-09-30 03:01:49,Inestable,0.60294473
2024-09-30 03:01:49,Inestable,0.5958307
2024-09-30 03:01:50,Inestable,0.61936885
2024-09-30 03:01:50,Inestable,0.6034734
2024-09-30 03:01:50,Inestable,0.63573086
2024-09-30 03:01:50,Inestable,0.61641115
2024-09-30 03:01:50,Inestable,0.6257127
2024-09-30 03:01:50,Inestable,0.60188776
2024-09-30 03:01:50,Inestable,0.6422577
2024-09-30 03:01:50,Inestable,0.63196415
2024-09-30 03:01:50,Inestable,0.64080155
2024-09-30 03:01:50,Inestable,0.61069727
2024-09-30 03:01:50,Inestable,0.65755856
2024-09-30 03:01:50,Inestable,0.6075897
2024-09-30 03:01:50,Inestable,0.62987226
2024-09-30 03:01:50,Inestable,0.6191453
2024-09-30 03:01:50,Inestable,0.6157352
2024-09-30 03:01:50,Inestable,0.6105825
2024-09-30 03:01:50,Inestable,0.62066984
2024-09-30 03:01:50,Inestable,0.6366135
2024-09-30 03:01:50,Inestable,0.61988544
2024-09-30 03:01:51,Inestable,0.6159961
2024-09-30 03:01:51,Inestable,0.6139443
2024-09-30 03:01:51,Inestable,0.62413704
2024-09-30 03:01:51,Inestable,0.59392405
2024-09-30 03:01:51,Inestable,0.5951433
2024-09-30 03:01:51,Inestable,0.59607756
2024-09-30 03:01:51,Inestable,0.5882335
2024-09-30 03:01:51,Inestable,0.58958876
2024-09-30 03:01:51,Inestable,0.5906277
2024-09-30 03:01:51,Inestable,0.5804393
2024-09-30 03:01:51,Inestable,0.59244764
2024-09-30 03:01:51,Inestable,0.54445887
2024-09-30 03:01:51,Inestable,0.5495961
2024-09-30 03:01:51,Inestable,0.5398765
2024-09-30 03:01:51,Inestable,0.5674974
2024-09-30 03:01:52,Inestable,0.53125656
2024-09-30 03:01:52,Inestable,0.53206265
2024-09-30 03:01:52,Inestable,0.54157054
2024-09-30 03:01:52,Inestable,0.5604731
2024-09-30 03:01:52,Estable,0.49554098
2024-09-30 03:01:52,Inestable,0.5230838
2024-09-30 03:01:52,Estable,0.04891611
2024-09-30 03:01:52,Estable,0.043165922
2024-09-30 03:01:52,Estable,0.036259227
2024-09-30 03:01:52,Estable,0.03998903
2024-09-30 03:01:52,Estable,0.037291247
2024-09-30 03:01:52,Estable,0.03473309
2024-09-30 03:01:52,Estable,0.035926774
2024-09-30 03:01:52,Estable,0.041548472
2024-09-30 03:01:52,Estable,0.034688946
2024-09-30 03:01:52,Estable,0.043178163
2024-09-30 03:01:52,Estable,0.041934986
2024-09-30 03:01:53,Estable,0.042494964
2024-09-30 03:01:53,Estable,0.040289152
2024-09-30 03:01:53,Estable,0.043316573
2024-09-30 03:01:53,Estable,0.04280826
2024-09-30 03:01:53,Estable,0.048982635
2024-09-30 03:01:53,Estable,0.048743177
2024-09-30 03:01:53,Estable,0.050040487
2024-09-30 03:01:53,Estable,0.049768914
2024-09-30 03:01:53,Estable,0.052023627
2024-09-30 03:01:53,Estable,0.047002625
2024-09-30 03:01:53,Estable,0.04768154
2024-09-30 03:01:53,Estable,0.046148848
2024-09-30 03:01:53,Estable,0.044768665
2024-09-30 03:01:53,Estable,0.040473275
2024-09-30 03:01:53,Estable,0.030333688
2024-09-30 03:01:53,Estable,0.030896692
2024-09-30 03:01:53,Estable,0.03478416
2024-09-30 03:01:53,Estable,0.030874789
2024-09-30 03:01:54,Estable,0.03160395
2024-09-30 03:01:54,Estable,0.02924575
2024-09-30 03:01:54,Estable,0.044877112
2024-09-30 03:01:54,Estable,0.041557703
2024-09-30 03:01:54,Estable,0.0517846
2024-09-30 03:01:54,Estable,0.03677562
2024-09-30 03:01:54,Estable,0.046567235
2024-09-30 03:01:54,Estable,0.040958583
2024-09-30 03:01:54,Estable,0.046332084
2024-09-30 03:01:54,Estable,0.05347232
2024-09-30 03:01:54,Estable,0.05642266
2024-09-30 03:01:54,Estable,0.055837993
2024-09-30 03:01:54,Estable,0.055028666
2024-09-30 03:01:54,Estable,0.055979986
2024-09-30 03:01:54,Estable,0.0561561
2024-09-30 03:01:54,Estable,0.05776149
2024-09-30 03:01:54,Estable,0.058422953
2024-09-30 03:01:54,Estable,0.06174667
2024-09-30 03:01:55,Estable,0.060381293
2024-09-30 03:01:55,Estable,0.064692974
2024-09-30 03:01:55,Estable,0.06407028
2024-09-30 03:01:55,Estable,0.065295584
2024-09-30 03:01:55,Estable,0.06866201
2024-09-30 03:01:55,Estable,0.0697666
2024-09-30 03:01:55,Estable,0.06377521
2024-09-30 03:01:55,Estable,0.060161576
2024-09-30 03:01:55,Estable,0.06131273
2024-09-30 03:01:55,Estable,0.06604413
2024-09-30 03:01:55,Estable,0.0637827
2024-09-30 03:01:55,Estable,0.06445313
2024-09-30 03:01:55,Estable,0.063907504
2024-09-30 03:01:55,Estable,0.06465865
2024-09-30 03:01:55,Estable,0.06047043
2024-09-30 03:01:55,Estable,0.060474414
2024-09-30 03:01:55,Estable,0.05697627
2024-09-30 03:01:56,Estable,0.056408126
2024-09-30 03:01:56,Estable,0.052439973
2024-09-30 03:01:56,Estable,0.05572474
2024-09-30 03:01:56,Estable,0.060251594
2024-09-30 03:01:56,Estable,0.06266651
2024-09-30 03:01:56,Estable,0.06139294
2024-09-30 03:01:56,Estable,0.061879363
2024-09-30 03:01:56,Estable,0.06612584
2024-09-30 03:01:56,Estable,0.062428854
2024-09-30 03:01:56,Estable,0.060903985
2024-09-30 03:01:56,Estable,0.05956437
2024-09-30 03:01:56,Estable,0.06688343
2024-09-30 03:01:56,Estable,0.069629386
2024-09-30 03:01:56,Estable,0.065366805
2024-09-30 03:01:56,Estable,0.06606969
2024-09-30 03:01:56,Estable,0.07622221
2024-09-30 03:01:56,Estable,0.08275467
2024-09-30 03:01:56,Estable,0.075661086
2024-09-30 03:01:57,Estable,0.079274654
2024-09-30 03:01:57,Estable,0.07320178
2024-09-30 03:01:57,Estable,0.07131534
2024-09-30 03:01:57,Estable,0.057055287
2024-09-30 03:01:57,Estable,0.0552272
2024-09-30 03:01:57,Estable,0.06619916
2024-09-30 03:01:57,Estable,0.0609423
2024-09-30 03:01:57,Estable,0.06250456
2024-09-30 03:01:57,Estable,0.067638375
2024-09-30 03:01:57,Estable,0.07580041
2024-09-30 03:01:57,Estable,0.07600808
2024-09-30 03:01:57,Estable,0.06960568
2024-09-30 03:01:57,Estable,0.07270396
2024-09-30 03:01:57,Estable,0.06853419
2024-09-30 03:01:57,Estable,0.06752939
2024-09-30 03:01:58,Estable,0.08828852
2024-09-30 03:01:58,Estable,0.080333225
2024-09-30 03:01:58,Estable,0.089407444
2024-09-30 03:01:58,Estable,0.08551287
2024-09-30 03:01:58,Estable,0.08496709
2024-09-30 03:01:58,Estable,0.08947795
2024-09-30 03:01:58,Estable,0.09041045
2024-09-30 03:01:58,Estable,0.092945985
2024-09-30 03:01:58,Estable,0.09030144
2024-09-30 03:01:58,Estable,0.09015923
2024-09-30 03:01:58,Estable,0.10029101
2024-09-30 03:01:58,Estable,0.09760977
2024-09-30 03:01:58,Estable,0.10835232
2024-09-30 03:01:58,Estable,0.09798951
2024-09-30 03:01:58,Estable,0.1071632
2024-09-30 03:01:58,Estable,0.10094284
2024-09-30 03:01:58,Estable,0.11524736
2024-09-30 03:01:59,Estable,0.11859171
2024-09-30 03:01:59,Estable,0.092421405
2024-09-30 03:01:59,Estable,0.07010419
2024-09-30 03:01:59,Estable,0.09757005
2024-09-30 03:01:59,Estable,0.083385706
2024-09-30 03:01:59,Estable,0.111016035
2024-09-30 03:01:59,Estable,0.119590394
2024-09-30 03:01:59,Estable,0.12238033
2024-09-30 03:01:59,Estable,0.12577914
2024-09-30 03:01:59,Estable,0.1339822
2024-09-30 03:01:59,Estable,0.14250134
2024-09-30 03:01:59,Estable,0.13666223
2024-09-30 03:01:59,Estable,0.14440918
2024-09-30 03:01:59,Estable,0.145957
2024-09-30 03:01:59,Estable,0.15140942
2024-09-30 03:01:59,Estable,0.17606574
2024-09-30 03:01:59,Estable,0.16951723
2024-09-30 03:01:59,Estable,0.22053143
2024-09-30 03:02:00,Estable,0.19541934
2024-09-30 03:02:00,Estable,0.23105656
2024-09-30 03:02:00,Estable,0.20394814
2024-09-30 03:02:00,Estable,0.19850932
2024-09-30 03:02:00,Estable,0.20210123
2024-09-30 03:02:00,Estable,0.2156791
2024-09-30 03:02:00,Estable,0.20959528
2024-09-30 03:02:00,Estable,0.22249223
2024-09-30 03:02:00,Estable,0.23592563
2024-09-30 03:02:00,Estable,0.19673374
2024-09-30 03:02:00,Estable,0.22238818
2024-09-30 03:02:00,Estable,0.16789714
2024-09-30 03:02:00,Estable,0.1885553
2024-09-30 03:02:00,Estable,0.16455853
2024-09-30 03:02:00,Estable,0.1870662
2024-09-30 03:02:00,Estable,0.16332164
2024-09-30 03:02:00,Estable,0.15643798
2024-09-30 03:02:01,Estable,0.15819418
2024-09-30 03:02:01,Estable,0.1578294
2024-09-30 03:02:01,Estable,0.15032296
2024-09-30 03:02:01,Estable,0.1508714
2024-09-30 03:02:01,Estable,0.1387479
2024-09-30 03:02:01,Estable,0.13913317
2024-09-30 03:02:01,Estable,0.13156395
2024-09-30 03:02:01,Estable,0.12885228
2024-09-30 03:02:01,Estable,0.11894008
2024-09-30 03:02:01,Estable,0.11635815
2024-09-30 03:02:01,Estable,0.11308876
2024-09-30 03:02:01,Estable,0.11022179
2024-09-30 03:02:01,Estable,0.101915486
2024-09-30 03:02:01,Estable,0.10157497
2024-09-30 03:02:01,Estable,0.09129416
2024-09-30 03:02:01,Estable,0.09365529
2024-09-30 03:02:01,Estable,0.08240178
2024-09-30 03:02:01,Estable,0.087262675
2024-09-30 03:02:02,Estable,0.08981602
2024-09-30 03:02:02,Estable,0.086336404
2024-09-30 03:02:02,Estable,0.07865025
2024-09-30 03:02:02,Estable,0.07630494
2024-09-30 03:02:02,Estable,0.0728666
2024-09-30 03:02:02,Estable,0.07354095
2024-09-30 03:02:02,Estable,0.076691695
2024-09-30 03:02:02,Estable,0.07547077
2024-09-30 03:02:02,Estable,0.070657805
2024-09-30 03:02:02,Estable,0.071541116
2024-09-30 03:02:02,Estable,0.06994444
2024-09-30 03:02:02,Estable,0.074145876
2024-09-30 03:02:02,Estable,0.06124443
2024-09-30 03:02:02,Estable,0.0620416
2024-09-30 03:02:02,Estable,0.06703353
2024-09-30 03:02:02,Estable,0.068208665
2024-09-30 03:02:02,Estable,0.07473291
2024-09-30 03:02:02,Estable,0.080997005
2024-09-30 03:02:02,Estable,0.06332958
2024-09-30 03:02:02,Estable,0.06228583
2024-09-30 03:02:03,Estable,0.07013225
2024-09-30 03:02:03,Estable,0.08543038
2024-09-30 03:02:03,Estable,0.068514206
2024-09-30 03:02:03,Estable,0.087777235
2024-09-30 03:02:06,Estable,0.25102097
2024-09-30 03:02:06,Estable,0.17377944
2024-09-30 03:02:06,Estable,0.15562609
2024-09-30 03:02:06,Estable,0.16165943
2024-09-30 03:02:06,Estable,0.096635304
2024-09-30 03:02:07,Estable,0.109103985
2024-09-30 03:02:07,Estable,0.070536375
2024-09-30 03:02:07,Estable,0.066671826
2024-09-30 03:02:07,Estable,0.059020028
2024-09-30 03:02:07,Estable,0.052560806
2024-09-30 03:02:07,Estable,0.052423317
2024-09-30 03:02:07,Estable,0.040478293
2024-09-30 03:02:07,Estable,0.04248982
2024-09-30 03:02:07,Estable,0.03836298
2024-09-30 03:02:07,Estable,0.037984677
2024-09-30 03:02:07,Estable,0.036333922
2024-09-30 03:02:07,Estable,0.038052376
2024-09-30 03:02:07,Estable,0.0356519
2024-09-30 03:02:07,Estable,0.034147173
2024-09-30 03:02:07,Estable,0.031852312
2024-09-30 03:02:07,Estable,0.029354183
2024-09-30 03:02:07,Estable,0.029420422
2024-09-30 03:02:07,Estable,0.030045621
2024-09-30 03:02:07,Estable,0.0247249
2024-09-30 03:02:08,Estable,0.020054994
2024-09-30 03:02:08,Estable,0.019560441
2024-09-30 03:02:08,Estable,0.019421756
2024-09-30 03:02:08,Estable,0.020147214
2024-09-30 03:02:08,Estable,0.01980578
2024-09-30 03:02:08,Estable,0.020595836
2024-09-30 03:02:08,Estable,0.019223036
2024-09-30 03:02:08,Estable,0.02092987
2024-09-30 03:02:08,Estable,0.018852612
2024-09-30 03:02:08,Estable,0.020178847
2024-09-30 03:02:08,Estable,0.017877283
